Unnamed: 0,P1_001N,P2_002N,P1_002N,P1_004N,P1_008N,state,county,tract,GEOID,B03002_001E,B03002_012E,B02001_002E,B02001_003E,B02001_007E,B04004_022E,B04004_045E,B04004_074E,B04004_097E,B04004_016E,B04004_030E,B04004_007E,B04004_048E,B04004_008E,B04004_050E,B04004_009E,B04004_010E,B04004_056E,B04004_011E,B04004_012E,B04004_084E,B04004_013E,B04004_091E,B04004_006E,B04004_014E,B04004_015E,B04004_017E,mena_world_bank_ACS,mena_unhcr_ACS,mena_unsd_ACS,hispanic_PL_pct,white_PL_pct,black_PL_pct,sor_PL_pct,hispanic_ACS_pct,white_ACS_pct,black_ACS_pct,sor_ACS_pct,brazilian_ACS_pct,guyanese_ACS_pct,cabo_verdean_ACS_pct,belizean_ACS_pct,armenian_ACS_pct,cypriot_ACS_pct,egyptian_ACS_pct,iranian_ACS_pct,iraqi_ACS_pct,israeli_ACS_pct,jordanian_ACS_pct,lebanese_ACS_pct,maltese_ACS_pct,moroccan_ACS_pct,palestinian_ACS_pct,sudanese_ACS_pct,syrian_ACS_pct,turkish_ACS_pct,arab_ACS_pct,arab_arab_ACS_pct,arab_other_ACS_pct,chaldean_ACS_pct,mena_world_bank_ACS_pct,mena_unhcr_ACS_pct,mena_unsd_ACS_pct
20,2010,169,1799,1025,135,6,1,402500,6001402500,2010,235,331,906,199,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,269,23,111,0,269,269,269,0.08407960199004975,0.8950248756218906,0.5099502487562189,0.06716417910447761,0.11691542288557213,0.16467661691542287,0.4507462686567164,0.09900497512437811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06716417910447761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1338308457711443,0.011442786069651741,0.05522388059701493,0.0,0.1338308457711443,0.1338308457711443,0.1338308457711443
21,1226,113,1140,331,60,6,1,402600,6001402600,1300,76,173,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09216965742251224,0.9298531810766721,0.2699836867862969,0.048939641109298535,0.05846153846153846,0.13307692307692306,0.39076923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1827,364,1641,749,243,6,1,402700,6001402700,2039,347,639,768,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19923371647509577,0.8981937602627258,0.4099616858237548,0.1330049261083744,0.17018146150073565,0.31338891613536046,0.3766552231486023,0.10691515448749386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2941,267,2684,1011,134,6,1,402801,6001402801,3254,148,921,1411,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09078544712682761,0.9126147568854132,0.34376062563753823,0.045562733764025844,0.04548248309772587,0.28303626306084817,0.43362015980331897,0.013521819299323909,0.003073140749846343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1453,165,1307,577,71,6,1,402802,6001402802,1430,51,337,613,43,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.11355815554026152,0.899518238128011,0.3971094287680661,0.048864418444597386,0.03566433566433566,0.23566433566433567,0.4286713286713287,0.03006993006993007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0
25,1917,207,1747,338,60,6,1,402900,6001402900,1828,182,440,430,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,6,6,12,0.107981220657277,0.9113197704747,0.1763171622326552,0.03129890453834116,0.09956236323851203,0.24070021881838075,0.23522975929978118,0.047045951859956234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032822757111597373,0.0032822757111597373,0.0,0.0032822757111597373,0.0,0.0032822757111597373,0.0032822757111597373,0.006564551422319475
26,3007,95,2918,124,45,6,1,403000,6001403000,2897,62,274,146,59,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.03159294978383771,0.9704023944130362,0.041237113402061855,0.014965081476554705,0.021401449775629963,0.09458060062133242,0.050396962374870555,0.02036589575422851,0.0,0.0,0.0,0.0,0.013117017604418364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013117017604418364
27,1690,153,1548,242,68,6,1,403100,6001403100,1941,241,818,330,111,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.09053254437869822,0.9159763313609467,0.14319526627218934,0.040236686390532544,0.12416280267903143,0.42143225141679547,0.17001545595054096,0.0571870170015456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005667181865018032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005667181865018032,0.0,0.0
28,1999,107,1890,223,51,6,1,403301,6001403301,1830,38,223,51,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053526763381690844,0.9454727363681841,0.11155577788894447,0.025512756378189096,0.020765027322404372,0.12185792349726776,0.027868852459016394,0.023497267759562842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,3220,413,2830,420,165,6,1,403302,6001403302,2556,158,1335,123,113,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,20,20,0,0,56,20,20,0.1282608695652174,0.8788819875776398,0.13043478260869565,0.05124223602484472,0.061815336463223784,0.5223004694835681,0.04812206572769953,0.044209702660406885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00782472613458529,0.00782472613458529,0.0,0.0,0.02190923317683881,0.00782472613458529,0.00782472613458529
