Unnamed: 0,P1_001N,P2_002N,P1_002N,P1_004N,P1_008N,state,county,tract,GEOID,B03002_001E,B03002_012E,B02001_002E,B02001_003E,B02001_007E,B04004_022E,B04004_045E,B04004_074E,B04004_097E,B04004_016E,B04004_030E,B04004_007E,B04004_048E,B04004_008E,B04004_050E,B04004_009E,B04004_010E,B04004_056E,B04004_011E,B04004_012E,B04004_084E,B04004_013E,B04004_091E,B04004_006E,B04004_014E,B04004_015E,B04004_017E,mena_world_bank_ACS,mena_unhcr_ACS,mena_unsd_ACS,hispanic_PL_pct,white_PL_pct,black_PL_pct,sor_PL_pct,hispanic_ACS_pct,white_ACS_pct,black_ACS_pct,sor_ACS_pct,brazilian_ACS_pct,guyanese_ACS_pct,cabo_verdean_ACS_pct,belizean_ACS_pct,armenian_ACS_pct,cypriot_ACS_pct,egyptian_ACS_pct,iranian_ACS_pct,iraqi_ACS_pct,israeli_ACS_pct,jordanian_ACS_pct,lebanese_ACS_pct,maltese_ACS_pct,moroccan_ACS_pct,palestinian_ACS_pct,sudanese_ACS_pct,syrian_ACS_pct,turkish_ACS_pct,arab_ACS_pct,arab_arab_ACS_pct,arab_other_ACS_pct,chaldean_ACS_pct,mena_world_bank_ACS_pct,mena_unhcr_ACS_pct,mena_unsd_ACS_pct
5602,4058,4000,2079,3,720,48,427,950105,48427950105,4724,4451,2763,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9857072449482503,0.5123213405618531,0.0007392804337111,0.177427304090685,0.9422099915325995,0.5848856900931414,0.0,0.0266723116003386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5603,3451,3378,1742,8,720,48,427,950106,48427950106,3544,2896,2074,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9788467110982324,0.5047812228339612,0.002318168646769,0.2086351782092147,0.8171557562076749,0.585214446952596,0.0,0.1650677200902934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5604,4682,4597,2689,6,967,48,427,950107,48427950107,3803,3803,2185,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9818453652285348,0.5743272105937633,0.0012815036309269,0.2065356685177274,1.0,0.5745464107283723,0.0,0.1107020773073889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5605,4027,3895,2525,3,810,48,427,950108,48427950108,4939,4821,2508,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9672212565185,0.627017630990812,0.0007449714427613,0.2011422895455674,0.9761085239927112,0.5077951002227171,0.0,0.0372545049605183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5606,2620,2540,1373,3,381,48,427,950202,48427950202,1855,1855,1262,29,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9694656488549618,0.5240458015267175,0.0011450381679389,0.1454198473282442,1.0,0.6803234501347709,0.0156334231805929,0.0636118598382749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5607,4347,4261,1865,0,728,48,427,950203,48427950203,5035,5035,2570,0,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9802162410858064,0.4290315159880377,0.0,0.1674718196457326,1.0,0.5104270109235353,0.0,0.2003972194637537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5608,5765,5694,2780,2,938,48,427,950204,48427950204,4072,4046,2406,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9876843018213356,0.4822202948829141,0.0003469210754553,0.1627059843885516,0.993614931237721,0.5908644400785854,0.0,0.0852161100196463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5609,5916,5840,3103,0,1270,48,427,950402,48427950402,6133,5952,3550,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9871534820824882,0.5245098039215687,0.0,0.2146720757268424,0.9704875264960052,0.5788358062938204,0.0,0.0779390184249144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5610,1999,1953,1014,0,389,48,427,950403,48427950403,2378,2286,1704,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9769884942471236,0.5072536268134067,0.0,0.1945972986493246,0.9613120269133726,0.7165685449957948,0.0,0.0790580319596299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5611,3873,3793,1877,13,663,48,427,950404,48427950404,3978,3978,2586,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9793441776400724,0.4846372321198037,0.0033565711334882,0.1711851278079008,1.0,0.6500754147812972,0.0,0.0100553041729512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5612,4086,3917,2315,7,834,48,427,950500,48427950500,4081,4000,2278,51,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.9586392559960842,0.5665687714145864,0.0017131669114047,0.2041116005873715,0.98015192354815,0.5581965204606714,0.0124969370252389,0.0210732663562852,0.0,0.0,0.0,0.0,0.0,0.0,0.000245037980887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000245037980887,0.0,0.0,0.0,0.000245037980887,0.000245037980887,0.000245037980887
